group_key,priority,group_size,jp_type,rep_offset,rep_end,ja,ja_tpl,ja_clean,locks,kr_tpl
ククッ……貴様がここまでやるとはな…… いくぞッ！！！,67,1,normal,308601,308681,"ククッ……貴様がここまでやるとはな……
いくぞッ！！！","ククッ……貴様がここまでやるとはな……
いくぞッ！！！","ククッ……貴様がここまでやるとはな……
いくぞッ！！！",[],"크크…… 네가 여기까지 해낼 줄이야……
간다!!!"
怖いけど…… 頑張ります……！ ココポ、一緒に頑張ろ！,67,1,normal,309427,309505,"怖いけど……
頑張ります……！
ココポ、一緒に頑張ろ！","怖いけど……
頑張ります……！
ココポ、一緒に頑張ろ！","怖いけど……
頑張ります……！
ココポ、一緒に頑張ろ！",[],"무섭지만……
힘낼게요……!
코코포, 같이 힘내자!"
はぁ…はぁ…！ マ、マロはもう、限界でおじゃるよ……,66,1,normal,48501,48578,"はぁ…はぁ…！
マ、マロはもう、限界でおじゃるよ……","はぁ…はぁ…！
マ、マロはもう、限界でおじゃるよ……","はぁ…はぁ…！
マ、マロはもう、限界でおじゃるよ……",[],"하아… 하아…!
마, 마로는 이제 한계이옵니다……"
心配ありません、ハクさま。 私にはこの子がいます…！,66,1,normal,50385,50462,"心配ありません、ハクさま。
私にはこの子がいます…！","心配ありません、ハクさま。
私にはこの子がいます…！","心配ありません、ハクさま。
私にはこの子がいます…！",[],"걱정 마세요, 하쿠 님.
제겐 이 아이가 있어요!"
さすがだな、オウギ。 今のは良い男に一歩近付いたぞ。,66,1,normal,60172,60249,"さすがだな、オウギ。
今のは良い男に一歩近付いたぞ。","さすがだな、オウギ。
今のは良い男に一歩近付いたぞ。","さすがだな、オウギ。
今のは良い男に一歩近付いたぞ。",[],"역시 오우기.
좋은 남자에 한 걸음 더 다가섰군."
たぎってきたじゃない！ この一撃に全てを賭けるぜ！！,66,1,normal,74306,74383,"たぎってきたじゃない！
この一撃に全てを賭けるぜ！！","たぎってきたじゃない！
この一撃に全てを賭けるぜ！！","たぎってきたじゃない！
この一撃に全てを賭けるぜ！！",[],"열이 오르잖아!
이 한 방에 전부 걸어 주지!!"
それにしても、この場所はいったい…… 何の目的で……,66,1,normal,85488,85565,"それにしても、この場所はいったい……
何の目的で……","それにしても、この場所はいったい……
何の目的で……","それにしても、この場所はいったい……
何の目的で……",[],"그런데도, 이곳은 대체……
무슨 목적으로……"
なぜだ？ なぜ、ウズールッシャの者がここにいるんだ？,66,1,normal,95307,95384,"なぜだ？
なぜ、ウズールッシャの者がここにいるんだ？","なぜだ？
なぜ、ウズールッシャの者がここにいるんだ？","なぜだ？
なぜ、ウズールッシャの者がここにいるんだ？",[],"어째서지?
어째서 우즈울샤 사람들이 여기 있나?"
お、お化けなんて怖くないのです……！ 迷信なのです！,66,1,normal,101682,101759,"お、お化けなんて怖くないのです……！
迷信なのです！","お、お化けなんて怖くないのです……！
迷信なのです！","お、お化けなんて怖くないのです……！
迷信なのです！",[],"유, 유령은 안 무서워요……!
미신인 거예요!"
ネ、ネコネさん…… すっかり囲まれてしまいましたね。,66,1,normal,278871,278969,"                     ネ、ネコネさん……
すっかり囲まれてしまいましたね。","                     ネ、ネコネさん……
すっかり囲まれてしまいましたね。","                     ネ、ネコネさん……
すっかり囲まれてしまいましたね。",[],"네, 네코네 씨……
완전 포위당해 버렸네요."
なるほど……！ では鍛錬の成果、見届けて頂けますか！,66,1,normal,301908,301985,"なるほど……！
では鍛錬の成果、見届けて頂けますか！","なるほど……！
では鍛錬の成果、見届けて頂けますか！","なるほど……！
では鍛錬の成果、見届けて頂けますか！",[],"그렇군요……!
그럼 단련의 성과, 지켜봐 주시죠!"
おい！ いいから走れ！！ 本当に食われちまうぞ！！,65,1,normal,47831,47905,"おい！　いいから走れ！！
本当に食われちまうぞ！！","おい！　いいから走れ！！
本当に食われちまうぞ！！","おい！　いいから走れ！！
本当に食われちまうぞ！！",[],"야! 됐으니까 달려!!
진짜로 잡아먹힌다!!"
闇雲に突っ込まれたら面倒だと思っただけなんだが……,65,1,normal,51290,51366,闇雲に突っ込まれたら面倒だと思っただけなんだが……,闇雲に突っ込まれたら面倒だと思っただけなんだが……,闇雲に突っ込まれたら面倒だと思っただけなんだが……,[],아무 생각 없이 들이대면 귀찮아질 거같아서……
ヒィィ～～！！ く、来るなァァァァァァァァァァ！！,65,1,normal,53335,53409,"ヒィィ～～！！
く、来るなァァァァァァァァァァ！！","ヒィィ～～！！
く、来るなァァァァァァァァァァ！！","ヒィィ～～！！
く、来るなァァァァァァァァァァ！！",[],"히이이~~!!
오, 오지 마아아아아아아아아!!"
キウルなら大丈夫なのです。 いつものことなのです。,65,1,normal,56546,56620,"キウルなら大丈夫なのです。
いつものことなのです。","キウルなら大丈夫なのです。
いつものことなのです。","キウルなら大丈夫なのです。
いつものことなのです。",[],"키우루라면 괜찮은 거예요.
늘 있는 일이에요."
オシュトル様に報告せず、よろしかったのでしょうか？,65,1,normal,58376,58452,オシュトル様に報告せず、よろしかったのでしょうか？,オシュトル様に報告せず、よろしかったのでしょうか？,オシュトル様に報告せず、よろしかったのでしょうか？,[],"오슈토르 님께 보고하지 않아도, 괜찮았을까요?"
おいおいウコン…… こりゃ早く逃げないとマズイぞ？,65,1,normal,64853,64927,"おいおいウコン……
こりゃ早く逃げないとマズイぞ？","おいおいウコン……
こりゃ早く逃げないとマズイぞ？","おいおいウコン……
こりゃ早く逃げないとマズイぞ？",[],"우콘……
이건 빨리 도망치지 않으면 큰일인데?"
よ～し、いいぞ～！ その調子だ！ もっとやれ～！！,65,1,normal,68361,68435,"よ～し、いいぞ～！　その調子だ！
もっとやれ～！！","よ～し、いいぞ～！　その調子だ！
もっとやれ～！！","よ～し、いいぞ～！　その調子だ！
もっとやれ～！！",[],"좋~아, 좋다~! 그 기세야!
더 해 봐~!!"
わたし達は主様の盾。 この命をかけてお守りします。,65,1,normal,70344,70418,"わたし達は主様の盾。
この命をかけてお守りします。","わたし達は主様の盾。
この命をかけてお守りします。","わたし達は主様の盾。
この命をかけてお守りします。",[],"우리는 방패.
목숨바쳐 지켜 드리겠습니다."
ぐふっ！ 剣奴は戻らぬか……！？ 役立たずめ……！,65,1,normal,70982,71054,"ぐふっ！
剣奴は戻らぬか……！？
役立たずめ……！","ぐふっ！
剣奴は戻らぬか……！？
役立たずめ……！","ぐふっ！
剣奴は戻らぬか……！？
役立たずめ……！",[],"커헉!
검노는 없느냐……!?
쓸모없는 놈……!"
すまねえが、 こっちにも事情ってやつがあってね……,65,1,normal,73771,73845,"すまねえが、
こっちにも事情ってやつがあってね……","すまねえが、
こっちにも事情ってやつがあってね……","すまねえが、
こっちにも事情ってやつがあってね……",[],"미안하지만,
우리도 사정이란 게 있어서……"
情けは無用だぜ。 とことんやり合おうじゃない……！,65,1,normal,74109,74183,"情けは無用だぜ。
とことんやり合おうじゃない……！","情けは無用だぜ。
とことんやり合おうじゃない……！","情けは無用だぜ。
とことんやり合おうじゃない……！",[],"동정은 필요 없어.
끝까지 붙어 보자고……!"
アトゥイのやつ、 完全に変なスイッチが入ったな……,65,1,normal,75072,75146,"アトゥイのやつ、
完全に変なスイッチが入ったな……","アトゥイのやつ、
完全に変なスイッチが入ったな……","アトゥイのやつ、
完全に変なスイッチが入ったな……",[],"아투이 녀석,
완전히 돌아갔네……"
まさかコレを倒したら、 もっと分裂しないだろうな？,65,1,normal,83982,84056,"まさかコレを倒したら、
もっと分裂しないだろうな？","まさかコレを倒したら、
もっと分裂しないだろうな？","まさかコレを倒したら、
もっと分裂しないだろうな？",[],"설마 이거,
더 분열하는 건 아니겠지?"
