start_offset_hex,start_offset_dec,byte_budget,ref_count,ja,locks,kr
0x2658A,157066,95,0,"コイツ、本当にダメダメだ……
辺りに、そんな白けた雰囲気が漂う。",[],"얘, 진짜 답이 없네……
주변에 싸늘한 공기가 감돈다."
0x26687,157319,88,0,姉さまに言い訳する時の、ハクさんとそっくりなのです。,[],"언니께 변명할 때의 하쿠 씨랑, 정말 똑같아요."
0x26792,157586,13,0,うぐ……,[],우그……
0x267B0,157616,113,0,"アンジュの発言にまるで狼狽えることなく、
ムネチカは静かに黙考する。",[],"안쥬의 말에도 전혀 동요하지 않고,
무네치카는 조용히 생각에 잠긴다."
0x268AC,157868,125,0,"……仰る意味が判りませぬ。
まさか刺客とは、小生のことではありますまいな。",[],"……말씀하신 뜻을 모르겠습니다.
설마 자객이란, 소생을 두고 하시는 말씀은 아니겠지요?"
0x269BF,158143,13,0,うぐ……,[],우그……
0x269DB,158171,170,0,"成程、少々お戯れが過ぎる。
姫殿下の指南役を聖上より賜った身として躾が必要と判断させていただく。",[],"과연, 장난이 좀 지나치군요.
소생은 성상께서 하사하신, 공주 전하의 지도자로서
훈육이 필요하다고 판단하였습니다."
0x26B64,158564,164,0,"にゃに！？　い、いや、嘘じゃ、冗談というヤツだったのじゃ！
だから、だか……あばばばば来るな来るな来るなー！！",[],"냐니!? 아, 아니, 거짓말이야, 농담이었느니라!
그러니까, 그…… 아바바바바 오지 마 오지 마 오지 마아!!"
0x26CE6,158950,73,0,ハク、何をしておる！　余を、余を助けるのじゃ！！,[],"하쿠, 뭐 하는 게냐! 짐을, 짐을 도우라!!"
0x26EDC,159452,64,0,其方、余を裏切るのか{{LOCK_AT_DASH}}ぅあ！？,"[""{{LOCK_AT_DASH}}""]","그대, 짐을 배신하는 것이냐{{LOCK_AT_DASH}}으아!?"
0x26F66,159590,139,0,アンジュが何か言おうとするが、ムネチカに軽々と抱え上げられると、そのまま膝の上に乗せられた。,[],"안쥬가 뭐라 말하려는 찰나, 무네치카가 가볍게 들어 올리더니
그대로 자기 무릎 위에 앉혀 버렸다."
0x27091,159889,82,0,や、やめるのじゃ！　謝るのじゃ、余が悪かったのじゃ！！,[],"그, 그만두거라! 사과하마, 짐이 잘못했느니라!!"
0x27146,160070,124,0,皆の目も気にせず、アンジュの服をまくり上げると、下着をひんむき尻を露にする。,[],"모두의 시선도 아랑곳하지 않고 앙쥬의 옷자락을 걷어올리더니, 속옷을 벗겨 엉덩이를 훤히 드러냈다."
0x2729F,160415,13,0,……え？,[],……어?
0x272BE,160446,22,0,ふぎゃあ！！？,[],푸갸아!!?
0x27510,161040,58,0,まぁ、物理的に赤くされてるんだけどな。,[],"뭐, 물리적으로 빨갛게 만들어지고 있긴 하지만."
0x277EC,161772,109,0,何で自分が叩かれてるわけでも無いのに、微妙な顔して尻を押さえているんだ？,[],"자기가 맞는 것도 아닌데, 왜 미묘한 표정으로 엉덩이를 부여잡고 있는 거냐?"
0x278F8,162040,37,0,おやつの時間と聞いて～！,[],간식 시간이라고 해서~!
0x27962,162146,22,0,…………あや？,[],…………어라?
0x27995,162197,94,0,お待たせしました。お菓子と、ついでにお茶もお持ちし…ま…し……,[],"기다리게 해 드렸습니다. 과자와, 겸사겸사 차도 가져왔…습…니……"
0x27A92,162450,31,0,お腹が……お腹が……,[],배가…… 배가……
0x27AE6,162534,64,0,つまり、この皇女さんの教育……指南役だと。,[],"그러니까, 이 황녀님의 교육…… 그러니까 지도역이라는 거지."
0x27BB5,162741,103,0,不肖ながら、聖上の命により姫殿下の指南役を務めさせていただいている。,[],"보잘것없습니다만, 성상의 명으로 공주 전하의 지도역을 맡고 있습니다."
0x27CB9,163001,22,0,う……うぅ……,[],우…… 우으……
0x27CF4,163060,131,0,"そして部屋の隅で真っ赤に腫れあがった尻を押さえ、
プルプルと悶絶しているアンジュを見る。",[],"그리고 방 구석에서 새빨갛게 부어오른 엉덩이를 부여잡고
부들부들 떨며 몸부림치는 앙쥬를 바라본다."
0x27E0A,163338,110,0,"何故、こやつを通したのじゃ……
来たらすぐに知らせるよう、言ったはずじゃ。",[],"어찌하여 저자를 들여보낸 것이냐……
오면 곧장 알리라, 분명 일러두지 않았느냐."
0x27F32,163634,79,0,そう言いつつ、アンジュは恨みがましい目を向けてくる。,[],그렇게 말하며 앙쥬는 원망스러운 눈빛으로 이쪽을 노려본다.
0x27FE7,163815,13,0,うぐ……,[],우그……
0x28005,163845,64,0,も、申し訳ありません、ですが……それは……,[],"모, 죄송합니다만…… 그게……"
0x28045,163909,46,0,非、非常抱歉，但是……那個……,[],"비, 정말 죄송하지만…… 그게……"
0x281EB,164331,61,0,ぐぅぅ……其方達、覚えておれ……,[],"그으으…… 너희들, 두고 보거라……"
0x28275,164469,49,0,その目に涙を浮かべ、睨んできた。,[],눈가에 눈물을 머금고 노려왔다.
0x2831C,164636,37,0,キウルの腹が鳴っている。,[],키우루의 배에서 꼬르륵 소리가 난다.
0x2838C,164748,49,0,それでは姫殿下、戻りましょうぞ。,[],"그럼 공주 전하, 돌아가시지요."
0x28417,164887,52,0,っ……いやじゃ、余は戻りとうない。,[],"……싫다, 짐은 돌아가고 싶지 않느니라."
0x28489,165001,34,0,おいおい、何言ってる。,[],"야야, 무슨 소리야."
0x28575,165237,58,0,じゃが、つまらぬのじゃ、退屈なのじゃ！,[],"하지만 따분하단 말이야, 심심하단 말이야!"
0x2860C,165388,79,0,向こうには面白い本も、話し相手も、お菓子も、何もない,[],"저쪽엔 재미있는 책도, 말벗도, 과자도, 아무것도 없느니라."
0x28709,165641,37,0,余は、ここに居たいのじゃ,[],"짐은, 여기에 있고 싶느니라."
0x2875E,165726,115,0,御所には古今様々な書物があり、姫殿下を退屈させることの無い話し手もいましょう,[],"궁에는 예로부터 지금까지 온갖 서적이 있고, 공주 전하를 지루하게 하지 않을 이야기꾼도 있을 터입니다."
0x288A3,166051,85,0,菓子も贅の尽くされた極上のものばかり。何の不満があります,[],과자도 사치의 극치를 이룬 최상급뿐. 무엇이 불만이십니까.
0x28ADC,166620,43,0,違うのじゃ、全然違うのじゃ！,[],"아니란 말이야, 전혀 다르단 말이야!"
0x28B3D,166717,124,0,読みたいのはそんなつまらぬ書物ではないし、話したいのは用意された話し相手でもない！,[],"내가 읽고 싶은 건 그런 따분한 책이 아니고, 내가 이야기하고 싶은 건 준비된 말벗이 아니란 말이야!"
0x28C7A,167034,124,0,菓子も、いくら甘く美しい菓子が山と積まれても、自由気ままに喰えねば意味が無いのじゃ,[],"과자도, 아무리 달고 아름다운 과자가 산더미처럼 쌓여 있어도 자유롭게 먹을 수 없으면 의미가 없느니라."
0x28DCF,167375,52,0,それが皇女としての生活にございます,[],그것이 황녀로서의 생활입니다.
0x28E6B,167531,46,0,余はもっと、自由が欲しいのじゃ,[],"짐은 더, 자유가 갖고 싶느니라."
0x29027,167975,22,0,うぬぬぬぬ……,[],우누누누누……
0x2905C,168028,109,0,まったく融通が利かないヤツじゃ。そんなだから嫁のもらい手がないのじゃ……,[],정말 융통성이라고는 없는 녀석이로다. 그러니 시집갈 데가 없지……
0x29188,168328,16,0,ひゃうっ！,[],히야웃!
0x291A4,168356,43,0,うぉ！？　何かゾクッとしたぞ,[],우왓!? 방금 소름 돋았는데
0x29223,168483,34,0,まあまあ、ムネチカさん,[],"자자, 무네치카 씨."
0x2927C,168572,79,0,ちょうどこのくらいは羽を伸ばしたい年頃、仕方ないかな,[],딱 이 정도는 날개 좀 펴고 싶을 나이잖아. 어쩔 수 없지.
0x2935B,168795,64,0,お……おお……其方、判ってくれるか,[],"오…… 오오…… 그대, 알아주는구나."
0x293E3,168931,139,0,御所の方々は皇女様を大切になさってるみたいだけど、あまりそうだと息が詰まってしまうと思うんだ,[],"궁 사람들도 황녀님을 소중히 여기시는 것 같지만, 너무 그러면 숨이 막힐 것 같아."
0x29537,169271,70,0,そうじゃ、その通りじゃ。もっと言ってやるのじゃ,[],"그래, 그 말이 맞느니라. 더 말해 주거라."
0x295C1,169409,118,0,そんな環境で、勉学や公務ばかりの毎日では、抜け出したくなるのも当然じゃないかな,[],"그런 환경에서, 공부나 공무만 하는 나날이라면
도망치고 싶어지는 것도 당연하지 않을까."
0x29706,169734,109,0,もし、自分がそんなだったらって考えたら……その気持ちは判らなくもないから,[],만약 내가 그랬다고 생각하면…… 그 마음도 이해 못 할 건 아니거든.
0x2981C,170012,19,0,クオン様……,[],쿠온 님……
0x2984F,170063,25,0,姉さま……,[],언니……
0x29A1D,170525,49,0,クオンはんてば、よく分かってるぇ,[],"쿠온 씨는 참, 잘 아시네."
0x29A92,170642,76,0,え？　あ……うん、何というか……何となく……かな？,[],"어? 아…… 응, 뭐랄까…… 그냥 어쩐지……?"
0x29B83,170883,64,0,其方、実はイイヤツだったのじゃな？,[],"그대, 실은 괜찮은 녀석이었구나?"
0x29C10,171024,13,0,……え？,[],……네?
0x29C2E,171054,121,0,素が見通せぬから、てっきり腹に一物抱え込んでいる胡散臭い女と疑っておったのじゃが,[],"속내를 알 수 없길래, 분명 꿍꿍이를 품은 수상한 여자라 의심했느니라만."
0x29D73,171379,115,0,よし！　そなたには余の友となる資格をくれてやろう！　ありがたく思うのじゃぞ！,[],좋다! 그대에게 짐의 벗이 될 자격을 내려주마! 영광으로 알거라!
0x29E90,171664,85,0,成程、市井の子供であれば、それも許されましょう,[],"과연, 시정의 아이였다면 그것도 허락되었겠지요."
0x29F89,171913,88,0,ですが、姫殿下は唯一無二。いずれこのヤマトを統治される御方,[],허나 공주 전하는 유일무이한 존재. 머지않아 이 야마토를 통치하실 분.
0x2A0A2,172194,91,0,なれば今は日々精進し、上に立つ者の義務を学ばねばならぬのです,[],"그러니 지금은 날마다 정진하여, 위에 서는 자의 의무를 배우셔야 합니다."
0x2A2CF,172751,16,0,それは……,[],그건……
0x2A2F3,172787,43,0,うく……アレと同じ感じが……,[],우끅…… 그거랑 똑같은 느낌이……
0x2A36D,172909,10,0,アレ？,[],그거?
0x2A38F,172943,31,0,あ、ううん何でも……,[],"아, 아냐 아무것도……"
0x2A45F,173151,70,0,あ～、うん……ゴメン、ちょっと無理っぽいかな？,[],"아~ 응…… 미안, 이건 좀 무리일 것 같아."
0x2A50E,173326,61,0,この感じ、何て言うか……苦手というか……,[],"이 느낌, 뭐랄까…… 좀 질색이라 해야 하나……"
0x2A5CF,173519,19,0,そうなのか？,[],그래?
0x2A5FA,173562,70,0,クオンに苦手なものなんてあったのが驚きなんだが,[],쿠온이 싫어하는 게 있다는 게 더 놀라운데.
0x2A6BB,173755,61,0,ぐぬぬ、結局役に立たぬとは何たることじゃ,[],"그누누, 결국 쓸모가 없다니 이 무슨 일이냐."
0x2A756,173910,31,0,………………皇女様？,[],………………황녀님?
0x2A79F,173983,64,0,皇女様は、もう少し言葉に気をつけるべきかな,[],황녀님은 말 좀 가려서 하셔야겠어요.
0x2A84B,174155,70,0,ふぎゅぅぅぅ！？　にゃ、にゃにをふるのひゃ！？,[],"푸규우우우!? 머, 머라구 하는 거냐!?"
0x2A9F3,174579,106,0,友達同士はショウギの駒でもお人形でも家来でもない、対等の関係なんだから,[],"친구 사이는 장기 말도, 인형도, 부하도 아니라서, 서로 대등한 관계잖아요."
0x2AB27,174887,19,0,うにゅれぇ！,[],으뉴레에!
0x2AB54,174932,46,0,むくッ！？　ぐにゅにゅにゅ……,[],므큭!? 그뉴뉴뉴……
0x2ABAF,175023,34,0,うにゅにゅにゅにゅ……,[],으뉴뉴뉴뉴……
0x2ABEE,175086,13,0,ふむ……,[],흠……
0x2AC09,175113,19,0,あ、あの……,[],"저, 저기……"
0x2AC38,175160,7,0,ん？,[],응?
0x2AC4A,175178,70,0,お茶、冷めちゃいますから……よかったら、どうぞ,[],"차가 식어버리니까요…… 괜찮으시면, 드셔요."
0x2AD0A,175370,160,0,ていうか、もう立ち直ったのか。キウルはまだ魂の抜けたような感じなのに、何事も無かったかのように振る舞ってる,[],"아니, 벌써 정신 차린 거야? 키우루는 아직 넋이 나간 얼굴인데, 아무 일도 없었던 것처럼 굴잖아."
0x2AE80,175744,40,0,ああ、ありがとうございます,[],"아, 감사합니다."
0x2AECC,175820,19,0,{{LOCK_AT_DASH}}っ！？,"[""{{LOCK_AT_DASH}}""]",{{LOCK_AT_DASH}}!?
0x2AF2F,175919,16,0,これは……,[],이건……
0x2AF5A,175962,43,0,はむ、はむ、ほむ、ほむ{{LOCK_AT_DASH}},"[""{{LOCK_AT_DASH}}""]","냠, 냠, 냠, 냠{{LOCK_AT_DASH}}"
0x2AFAC,176044,73,0,むぎゃああ！？　待つのじゃ、それは余の菓子じゃ！,[],"무갸아아!? 기다리거라, 그건 짐의 과자다!"
0x2B065,176229,7,0,ん？,[],응?
0x2B077,176247,28,0,どうするつもりです,[],어쩔 생각이죠?
0x2B0C7,176327,13,0,何がだ？,[],뭘?
0x2B1A8,176552,31,0,どうする……ってなあ,[],어쩔 생각이냐니……
0x2B43D,177213,88,0,何を寝惚けているです。あの方は本来指南役などではないのです,[],뭘 정신을 놓고 있나요. 그분은 원래 지도역 같은 게 아니에요.
0x2B531,177457,112,0,ヤマト八柱将が一人、この帝都の守護者とうたわれるムネチカ様その人なのですよ,[],"야마토 팔주장 중 한 분, 이 제도의 수호자라 불리는 무네치카 님, 바로 그분이시라고요."
