section,index,id_hex,off1,off2,off3,off4,text1,text2,text3,text4
3,90,26830C4E,22806,22806,22897,22955,姐姐大人是位相當有聰明才智的藥師呢。,姐姐大人是位相當有聰明才智的藥師呢。, a very knowledgeable person.,\x8Fすし>様でしたか……え？　<姉:あね>……さま？
3,91,FB68BE20,23016,23016,23044,23069,\xBE？,\xBE？,"\xAB大人啊……咦？
姐姐……大人？",\x90姐……大人？
3,92,3F983D0F,23077,23077,23159,23226,\x80\xA6大人？,\x80\xA6大人？,"さまではないのです。
<姉:あね>さまとお慕いしている方なのです。",いる方なのです。
3,93,B80021C0,23300,23300,23416,23510,為姐姐的人。,為姐姐的人。,"\x81\x9Dうですよね、<吃驚:びっくり>した。
でも、ネコネさんが……ですか。",\x80\x82
3,94,5E286C52,23613,23613,23650,23672,"prised me.
Especially from you, of all people, Nekone.","prised me.
Especially from you, of all people, Nekone.","l people, Nekone.",\xB9\xB4がチラリとクオンを見る。
3,95,787A1D1E,23689,23689,23702,23712,クオンを見る。,クオンを見る。,\xA6\x8Bる。,\xB0\x91年偷瞄了一眼久遠。
3,96,A11B1081,23719,23719,23783,23832,\xB7瞄了一眼久遠。,\xB7瞄了一眼久遠。,"\xABクオンが少年に微笑み返すと、
少年は<見惚:みと>れたかのように呆けていた。",\xB4は<見惚:みと>れたかのように呆けていた。
3,97,7596BD4D,23858,23858,23943,23992,\x81\x8Bのように呆けていた。,\x81\x8Bのように呆けていた。,\x9C\x8B入迷了一般呆住。,"t him,
he freezes as though entranced."
3,98,2A2F9F01,24061,24061,24200,24298,\x8A？,\x8A？,\xA6\x96線。,\x82\x92かぶった穏やかな佇まいのクオンに<見惚:みと>れていたか。
3,99,35B2BC15,24399,24399,24424,24440,\x96是看久遠隱藏本性後的穩重樣子看入迷了嗎。,\x96是看久遠隱藏本性後的穩重樣子看入迷了嗎。,後的穩重樣子看入迷了嗎。,\xAD\x90看入迷了嗎。
3,100,67E73E0A,24450,24450,24532,24608,\xB7了嗎。,\xB7了嗎。,"\x96面:そとづら>に騙されるな。
ソレは、お前が思っているようなモノでは#@－－#",ようなモノでは#@－－#
3,101,E3EB5F08,24655,24655,24674,24693,"\xA4\x96表騙了啊。
那可不是你想像的那麼#@－－#","\xA4\x96表騙了啊。
那可不是你想像的那麼#@－－#",\x82\xA3可不是你想像的那麼#@－－#,\x8F的那麼#@－－#
3,102,6C8D8C0C,24710,24710,24832,24905,\x8D#,\x8D#,\xB3に<肘:ひじ>撃ちを喰らい、ネコネに<臑:すね>を蹴られた。,た。
3,103,47A0DFCF,25003,25003,25144,25235,"ne's shin connect
with me before I can finish the thought.
How did they#@－－#","ne's shin connect
with me before I can finish the thought.
How did they#@－－#",\xA3て、ご一緒していただいてるです。,\xA8\xAE原因，現在跟我們在一起。
3,104,46AB8D7A,25332,25332,25403,25468,,,しくお願いします……,\x9A\x84露露緹耶……請多指教……
3,105,C03FFFD4,25519,25519,25635,25703,"... Rulutieh of Kujyuri. It's a
pleasure to make your acquaintance...","... Rulutieh of Kujyuri. It's a
pleasure to make your acquaintance...",\xBC\x9F　もしかして……,"\xBA？
難道……"
3,106,0B632C71,25798,25798,25923,26051,"\x81\xA3……いえ何でも。
こちらこそ、今後ともよろしくお願いします。","\x81\xA3……いえ何でも。
こちらこそ、今後ともよろしくお願いします。",您多多指教。,\x86ことは、もしかして……
3,107,94299F73,26149,26149,26226,26282,道……,道……,\x81\x88えと……やっぱりそちらも……,\x8B……果然您也……
3,108,5EBBEE8E,26339,26339,26464,26576,also...,also...,\x8B、請多指教……,。
3,109,C67C1D6C,26683,26683,26848,26977,\x80\xA6…っと、次の紹介は自分の番か。,\x80\xA6…っと、次の紹介は自分の番か。,"Oh, looks like I'm next.","o
greet Kiwru."
3,110,291846C7,27077,27077,27144,27190,\x83\x8Fクなのです。,\x83\x8Fクなのです。,\xB8\x8Aです。,\xA6…え？
3,111,1551C50F,27230,27230,27330,27385,"\xADすぎだろ。
何でそこで止める。","\xADすぎだろ。
何でそこで止める。","e on. That's it?
Why'd you stop there?","\x81\xAAったので。
あまり説明することも無いですし、別にいいかなと。"
3,112,0ACCE61B,27451,27451,27545,27613,別にいいかなと。,別にいいかなと。,\xA7。,"of
substance to explain."
3,113,58996404,27662,27662,27775,27843,と！？　こう、何て言うか……イロイロとだ。,と！？　こう、何て言うか……イロイロとだ。,麼說呢……總之有很多啊。,"
Like... a WHOLE lot."
3,114,DC950506,27933,27933,28037,28108,\x89れても困るです。,\x89れても困るです。,"ou volunteering any
information. Presumptuous of you,
to ask me to do it for you.",t for you.
3,115,11FA7849,28192,28192,28235,28266,。,。,吧。,his...?
3,116,08E14908,28293,28293,28415,28494,"\x81\x8B、信頼するとか、
もう一人の<兄:あに>さまのような人だとかだな。","\x81\x8B、信頼するとか、
もう一人の<兄:あに>さまのような人だとかだな。",\xBC\x8C就跟另一位兄長大人一般之類的。,"r
trustworthy, or how I'm like another
dear brother."
3,117,17C9D6A3,28555,28555,28577,28590,\xA6…,\xA6…,"心にも思ってないことを言わせる気ですか。
まるで鬼畜のようなヒトを追加するです。","\x81\xA3てないことを言わせる気ですか。
まるで鬼畜のようなヒトを追加するです。"
3,118,23CC1ACB,28599,28599,28678,28733,"\x81\x84ことを言わせる気ですか。
まるで鬼畜のようなヒトを追加するです。","\x81\x84ことを言わせる気ですか。
まるで鬼畜のようなヒトを追加するです。",\x8A\xA0するです。,\xBC\x9F那還得再追加一條，「簡直道德淪喪」。
3,119,6648F460,28794,28794,28906,28985,"ou would rather I say things I don't
even believe. I might add that you are
a fiendish person.","ou would rather I say things I don't
even believe. I might add that you are
a fiendish person.",\x95嫌そうに顔を<顰:しか>めやがった。,\xBC自內心的嫌棄臉。
3,120,AD1427C5,29041,29041,29163,29237,"s viscerally
disgusted from the bottom of her heart.","s viscerally
disgusted from the bottom of her heart.",\xB9は……その……," This, ah..."
3,121,5C429510,29303,29303,29319,29332,"\xAF。
一応、<私:わたくし>達の……まとめ役、ということになるのかな。","\xAF。
一応、<私:わたくし>達の……まとめ役、ということになるのかな。",\xA7\x81:わたくし>達の……まとめ役、ということになるのかな。,\x81\x97>達の……まとめ役、ということになるのかな。
3,122,3AD72B8A,29339,29339,29436,29506,\x81\xAE……まとめ役、ということになるのかな。,\x81\xAE……まとめ役、ということになるのかな。,…隊長吧。,"えて、中々に非凡で面白いヒトなんだ。
共々、よろしくお願いね。"
3,123,F9024762,29608,29608,29718,29798,"\x80\x99樣，其實是個很不平凡又有趣的人喔。
都請多多指教囉。","\x80\x99樣，其實是個很不平凡又有趣的人喔。
都請多多指教囉。","ly is an
interesting guy. I hope you can get along
with him, too.",\x80葉にコクコクと肯くルルティエ。
3,124,9949A6BF,29857,29857,29958,30031,對久遠的話不停點頭同意。,對久遠的話不停點頭同意。,……<皆:みな>さんのですか？,長嗎？
3,125,D56AD1F8,30113,30113,30186,30245,\x80\x81クオン、ルルティエ、ネコネの顔を見比べる。,\x80\x81クオン、ルルティエ、ネコネの顔を見比べる。,\xB8\x80臉疑惑地來回看了看我們四個人。,"ks between me, Kuon, Rulutieh,
and Nekone, confusion writ plain on his face."
3,126,CAF7F2EC,30288,30288,30301,30314,confusion writ plain on his face.,confusion writ plain on his face.,t plain on his face.,s face.
3,127,98A270F3,30318,30318,30413,30466,ce.,ce.,"hough I am to admit it, that
would be the most accurate description
of his duties.","te description
of his duties."
3,128,02D8E4A9,30519,30519,30610,30683,\x82\x88ろしく頼む。,\x82\x88ろしく頼む。,\x81\xAFい、こちらこそよろしくお願いします！,\x89\x8D是請多多指教！
3,129,4EFB93EE,30743,30743,30795,30832," as
well!"," as
well!",きた。,行禮。
3,130,4F1045A2,30871,30871,30884,30897," several
times, bobbing in place."," several
times, bobbing in place.","s, bobbing in place.", place.
3,131,033332E5,30901,30901,30920,30939,ce.,ce.,、この帝都でいろいろと学ぶために？,\x81\x84ろいろと学ぶために？
3,132,751A24D2,30943,30943,30986,31011,\x8Dいろと学ぶために？,\x8Dいろと学ぶために？,\x9D都也是為了求學嗎？,？
3,133,39395395,31040,31040,31104,31144,"the capital as
well, Lord Kiwru?","the capital as
well, Lord Kiwru?",\x81\x8Bらお許しが出まして、今年から。,\x8Bら。
3,134,4F545984,31173,31173,31255,31325,得到了祖父的許可，從今年開始留在帝都。,得到了祖父的許可，從今年開始留在帝都。,"ved permission from
my grandfather to start this year.",この少年もどこかの豪族の子息って事になるのか。
3,135,BD4F3745,31397,31397,31437,31468,\x9F就是說，這少年也是某個豪門子弟嗎。,\x9F就是說，這少年也是某個豪門子弟嗎。,子弟嗎。,"from a high noble
family, huh?"
3,136,EA148BF6,31516,31516,31529,31542,\xA6,\xA6,\xA6,"eone from a powerful
background like that..."
3,137,F589A8E2,31546,31546,31562,31581," from a powerful
background like that..."," from a powerful
background like that...","
background like that...",at...
3,138,A7DC2AFD,31585,31585,31622,31644,.,.,\xA6みる。,\x80眼少年的隊列。
3,139,BAD91A45,31658,31658,31680,31696,\x9A\x8A列。,\x9A\x8A列。,ok over at the cart he arrived in.,art he arrived in.
3,140,E88C985A,31712,31712,31725,31738,n.,n.,"\x80\x85と違い装飾もなく、
田舎者みたいで恥ずかしいのですが……","\x85飾もなく、
田舎者みたいで恥ずかしいのですが……"
3,141,990DBA99,31743,31743,31799,31846,"\x82\x82なく、
田舎者みたいで恥ずかしいのですが……","\x82\x82なく、
田舎者みたいで恥ずかしいのですが……",\x99が……,"麼裝飾，
像鄉下人一樣有點抬不起頭……"
3,142,3C4D68EB,31893,31893,32000,32074,\xA0\xAD……,\xA0\xAD……,bt...,\x81\x8C、そう言いつつも恥じている様子は無い。
3,143,A307DBE9,32162,32162,32250,32336,"\x88\x91的視線般說道，
但說歸說，他的臉上毫無羞愧之情。","\x88\x91的視線般說道，
但說歸說，他的臉上毫無羞愧之情。","catch my glance, but
despite his words, he doesn't look
embarrassed at all.",\x94\xB0舎者なのです。
3,144,0647099B,32389,32389,32483,32547,"hat would be because you are, in fact,
a country bumpkin.","hat would be because you are, in fact,
a country bumpkin.",,\xB3ネの言葉にがっくりと落ち込む。
3,145,7EBC4319,32643,32643,32656,32666,\x9F\xB3的話失落不已。,\x9F\xB3的話失落不已。,\xBD不已。,
3,146,B5E090BC,32674,32674,32720,32766,eflates at Nekone's flat remark.,eflates at Nekone's flat remark.,\x81\x9Dっちの方が好きなのです。,\xBC\x83喜歡這樣的。
3,147,3374E212,32798,32798,32911,32987,"said, I admit I prefer how you
do things.","said, I admit I prefer how you
do things.",\x89\xAFかったなぁって思います。,說我覺得身為鄉下人真好啊。
3,148,96343060,33071,33071,33084,33097,"glad to be a bumpkin, then.","glad to be a bumpkin, then.","bumpkin, then.",.
3,149,8B3100D8,33101,33101,33220,33314,"\x8A回も『華美も過ぎれば醜いだけ。落ち着いた方が好きだ』
と言ってたネコネさんの言葉を思い出しまして、
そうしてみたんですよ。","\x8A回も『華美も過ぎれば醜いだけ。落ち着いた方が好きだ』
と言ってたネコネさんの言葉を思い出しまして、
そうしてみたんですよ。","を思い出しまして、
そうしてみたんですよ。",\xB3小姐曾說過，「過於華美反而醜陋，我更喜歡樸素的」所以才這樣做的喔。
3,150,2E71D2AA,33413,33413,33480,33535,\x82,\x82,so I decided on a low-key approach.,\x94\xB2斐があったなぁ。
3,151,5FF0F069,33618,33618,33640,33659,"orth it, if it meets
your approval.","orth it, if it meets
your approval.",our approval.,\x86……ですか。
3,152,13D3872E,33667,33667,33710,33756,\x81\xA7すか。,\x81\xA7すか。,o?,"\x82\x84すいな。
こんな無愛想なチンチクリンが好きとは、物好きだね。"
3,153,E28535FB,33774,33774,33793,33812,んな無愛想なチンチクリンが好きとは、物好きだね。,んな無愛想なチンチクリンが好きとは、物好きだね。,\x83\x81ンチクリンが好きとは、物好きだね。,\x8C好きとは、物好きだね。
3,154,C0BA436B,33816,33816,33923,33976,きとは、物好きだね。,きとは、物好きだね。,點，喜好真特殊呢。,"awfully easy to
read. Strange tastes, if he likes this
little shrew, but..."
3,155,41C21917,34021,34021,34122,34211,"ikes this
little shrew, but...","ikes this
little shrew, but...",。,"\x8D移動した方がいいのです。
いつまでもそこで立ち止まってると、周りの迷惑になるです。"
3,156,A4540604,34308,34308,34369,34418,\xAE迷惑になるです。,\xAE迷惑になるです。,\xB2移動了。一直停在那只會造成別人的困擾。,困擾。
3,157,E482CB65,34464,34464,34522,34565,ou appear to be holding up the parade.,ou appear to be holding up the parade.,"\x82\xADウルが車に乗り込むと、
停まっていた行列が動き出す。",\x81\xA3ていた行列が動き出す。
3,158,7454D77A,34588,34588,34703,34758,き出す。,き出す。," back into his cart,
and the parade trundles on before too
long.","too
long."
