start_offset_hex,start_offset_dec,byte_budget,ref_count,ja,locks,kr,,
0x2086D,133229,86,0,"興味深げに聴き入るミトと、
隣で優しく微笑みかけるホノカ。",[],"흥미롭게 듣는 미토와,
옆에서 다정하게 미소 짓는 호노카.",30,32
0x20944,133444,98,0,"ハクはどこか切ないような、
言いようのない思いに囚われたのだった。",[],"하쿠는 어딘가 애틋한,
말로 하기 힘든 감정에 사로잡히고 말았다.",34,37
0x222B8,139960,64,0,白楼閣に突如現れた年端のいかない謎の少女。,[],"백루각에 갑자기 나타난, 정체불명의 소녀.",21,23
0x2236A,140138,85,0,寝椅子でくつろぎ、勝手に菓子を喰い、書物を読みあさる……,[],멋대로 과자를 먹고 책을 닥치는 대로 뒤적이고……,28,27
0x2244B,140363,113,0,"だが、奔放無比な彼女こそが、
ヤマトの姫殿下こと皇女アンジュその人であった。",[],"하지만, 그녀야말로
야마토의 공주 전하, 곧 황녀 안쥬 였다.",39,34
0x22571,140657,97,0,一国を継ぐ者とは到底思えない人となりに、ただただ呆れるハクたち。,[],"나라를 이을 사람이라 믿기 힘든 행태에, 일행은 어이가 없을 뿐이었다.",32,39
0x22677,140919,100,0,よほど気に入ったのか、アンジュはその後も白楼閣に入り浸るのだった。,[],"마음에 든 모양인지, 안쥬는 그 뒤로도 백루각에 눌러앉듯 드나들었다.",33,38
0x22773,141171,46,0,どうした、そんな所で突っ立って,[],"왜 그래, 거기서 멍하니 서 있고.",15,19
0x227A4,141220,82,0,あ……ハクさん……ルルティエさん……おかえりなさい……,[],아…… 하쿠 씨…… 루루티에 씨…… 다녀오셨어요……,27,28
0x227F9,141305,40,0,い、行って……まいりました,[],"다, 다녀…… 왔습니다.",13,13
0x22824,141348,64,0,待て待て、ホントにどうした。目が死んでるぞ,[],"야야, 진짜 왜 그래. 눈이 죽었잖아.",21,21
0x22867,141415,121,0,こんな優しげなナリでもオシュトルを兄と仰ぐだけあって、それなりに打たれ強い,[],"저렇게 상냥해 보이지만 오슈토루를 형님으로 모시는 사람답게, 제법 단단하긴 하지.",37,45
0x2295C,141660,34,0,この間って、まさか……,[],지난번이라면 설마……,11,11
0x22981,141697,46,0,ひょっとして……また来たのか？,[],혹시…… 또 온 거야?,15,12
0x229B2,141746,13,0,……はい,[],……네.,4,4
0x229C2,141762,61,0,少し前に、突然あの御方がやって参りまして,[],조금 전에 갑자기 그분이 오셔서요.,20,19
0x22A02,141826,145,0,そのまま部屋を占拠なされますと、僕に此処で見張って、兄上が来たらすぐに知らせるようにと……,[],"그대로 방을 점거하시고는, 저더러 여기서 지키다가 형님이 오시면 바로 알리라고……",45,45
0x22A96,141974,37,0,また……アンジュ様が……,[],또…… 안쥬 님이……,12,11
0x22ABE,142014,28,0,クオンはどうした？,[],쿠온은 어딨어?,9,8
0x22B3B,142139,13,0,あ～……,[],아~……,4,4
0x22B4B,142155,46,0,阻止出来るヤツが居なかったのか,[],막을 사람이 없었던 거구나.,15,15
0x22B7C,142204,13,0,ハァ……,[],하아……,4,4
0x22B8C,142220,34,0,でゅふふ、うぇへひ……,[],"듀후후, 웨헤히……",11,10
0x22BB1,142257,37,0,あ……あ……あぅぅぅ……,[],아……아……아우우우……,12,12
0x22BD9,142297,34,0,何処からそれ……,[],어디서 그걸……,8,8
0x22C38,142392,64,0,漢の熱い友情……努力……勝利……そして……,[],사나이의 뜨거운 우정…노력…승리…그리고…,21,22
0x22C7B,142459,88,0,素晴らしいのじゃ……まさか、こんな世界があろうとはのう……,[],"훌륭하도다…… 설마, 이런 세계가 있을 줄이야……",29,27
0x22CD6,142550,67,0,何やら聞いてはいけないことを呟いているし……,[],뭔가 들어선 안 될 소릴 중얼거리고 있고……,22,24
0x22D1C,142620,25,0,でゅふふへへ……,[],듀후후헤헤……,8,7
0x22D38,142648,139,0,この皇女、オシュトルに痴態を晒して懲りたと思ったら、更に駄目な方向へと進化やがった,[],"이 황녀, 오슈토루 앞에서 추태 부리고 정신 차린 줄 알았더니, 더 안 좋은 쪽으로 진화해 버렸네.",41,55
0x22E09,142857,76,0,ううっ……私の力が至らないばかりに、このような……,[],"우우…… 제 역량이 부족한 탓에, 이런……",25,23
0x22E58,142936,64,0,大変そうだな。こっちには関係ないからいいが,[],고생 많다. 나랑은 상관없으니 됐지만.,21,21
0x22E9B,143003,55,0,ただいま……って、何かな……これ……,[],"다녀왔……는데, 뭐지…… 이거……",18,18
0x22ED5,143061,85,0,姉さま、どうしたで……姫殿下、いらしてたですか……,[],"언니, 무슨 일…… 공주 전하, 와 계셨나요……",25,26
0x22F2D,143149,76,0,ん？　おお、ハクではないか。約束通り、遊びに来たぞ,[],"응? 오오, 하쿠가 아니냐. 약속대로 놀러 왔노라.",25,28
0x22F7C,143228,22,0,……約束通り？,[],……약속대로?,7,7
0x22FA5,143269,61,0,ちょ、ちょっと待て、そんな約束してないぞ,[],"자, 잠깐만! 그런 약속 한 적 없잖아",20,21
0x2302F,143407,121,0,むぅ？　菓子が切れてしまったのじゃ。ハク、おかわりじゃ。菓子のおかわりを所望する,[],"음? 과자가 떨어졌느니라. 하쿠, 더 내오거라. 과자를 더 가져오길 바라느니라",40,43
0x230AB,143531,109,0,おい、そりゃあ今日の分のオヤツだろ。勝手に喰っといて図々しいことぬかすな,[],"야, 그건 오늘치 간식이잖아. 멋대로 다 처먹어놓고 뻔뻔한 소리 하지 마",36,40
0x2311B,143643,76,0,堅いことを言うでない、余と其方の仲であろう,[],그리 각박하게 굴지 말거라. 짐과 그대 사이 아니더냐,21,29
0x2316A,143722,16,0,どんな仲だ,[],사이라니,5,4
0x2317D,143741,55,0,屋台で串焼き肉を一緒に食べたであろう,[],꼬치구이를 함께 먹지 않았느냐,18,16
0x231B7,143799,31,0,一人で食っただろうが,[],너 혼자 먹었잖아,10,9
0x2320D,143885,160,0,前にも思ったが、姫殿下ともなれば好きなモノを好きなだけ食べれるだろうに。何でそんな食い意地がはってるんだ？,[],"전에도 생각했지만, 공주님이면 좋아하는 걸 마음껏 먹을 수 있을 텐데. 왜 그렇게 먹는 데 집착해?",53,55
0x232B0,144048,121,0,馬鹿を言うでない。産まれてこの方、好きなモノを好きなだけ食べたことなどないのじゃ,[],헛소리 말거라. 태어나 이래 좋아하는 것을 마음껏 먹어본 적 따위 없느니라,40,41
0x2332C,144172,151,0,肉ばかりでは無く野菜も食べなければダメだの、食べ過ぎは身体に毒だの、虫歯になるから甘いモノは禁止だの,[],"고기만 먹지 말고 채소도 먹어야 한다느니, 과식은 몸에 독이라느니, 충치 생기니 단 건 금지라느니",50,54
0x23463,144483,85,0,ごく真っ当だな。もっとわがまま放題しているのかと思ったが,[],지극히 정상이네. 난 더 제멋대로일 줄 알았는데,28,26
0x234BB,144571,55,0,まったく……一々口うるさくてかなわん,[],정말…… 잔소리가 심해 죽겠느니라,18,18
0x234F5,144629,157,0,それに比べ、ここは口うるさいやつはおらぬし、喰うたことのない美味い菓子を食べ放題。まるで桃源郷のようじゃ,[],"그에 비해 여긴 잔소리하는 자도 없고, 먹어본 적 없는 맛있는 과자도 마음껏. 마치 무릉도원 같느니라",52,56
0x23595,144789,49,0,だから勝手に食べ放題とかにするな,[],‘마음껏’ 같은 소리 하지 말라고,16,18
0x23630,144944,40,0,だからそれはやめろって……,[],그러니까 그만하라니까……,13,13
0x2365B,144987,70,0,やれやれ……仕方がない。ルルティエ、頼めるか？,[],"에휴…… 어쩔 수 없군. 루루티에, 부탁해도 되겠나?",23,29
0x236A4,145060,91,0,どうして……見つからないよう……ちゃんと隠しておいたのに……,[],어째서…… 들키지 않게…… 분명 잘 숨겨뒀는데……,30,27
0x23702,145154,19,0,ルルティエ？,[],루루티에?,6,5
0x23718,145176,37,0,……えっ？　は、はいっ！,[],"……네? 저, 저요?!",12,12
0x23740,145216,40,0,さっきからどうかしたのか？,[],아까부터 왜 그래?,13,10
0x2376B,145259,64,0,い、いいえ、何でも……何でもありませんから,[],"아, 아니, 아무것도…… 아무것도 아니에요!",21,24
0x2380C,145420,100,0,高級なものじゃなくていい。確か買い置きしていたお徳用のがあっただろ,[],비싼 거 아니어도 돼. 전에 사다 둔 대용량이 있었잖아,33,30
0x23873,145523,79,0,あ、あの……恐れ多くも、アンジュ様にそんなものを……,[],"아, 아뇨…… 황송하오나, 안쥬 님께 그런 걸……",26,27
0x238C5,145605,109,0,おお、お徳用とはなんといい響きじゃ。やっぱり其方は頼りになるのう,[],"오오, ‘대용량’이라니 참으로 듣기 좋은 말이로다. 역시 그대는 믿음직하구나",32,42
0x23935,145717,85,0,言っとくが、そんなに喰っちゃ寝して、太っても知らんからな,[],"말해두지만, 그렇게 먹고 자고만 하다간 살쪄도 난 모른다",28,31
0x2398D,145805,97,0,いらぬ心配じゃな。余が太ったりすることなど、あり得ぬのじゃからな,[],쓸데없는 걱정이로다. 짐이 살이 찔 리가 있겠느냐,32,27
0x239F1,145905,127,0,太りにくい体質なのか？　ンなこと言って油断していると、あっと言う間にブクブクと太るぞ,[],살이 잘 안 찌는 체질이야? 그런 소리 믿고 방심하면 금세 퉁퉁 불어,42,38
0x23A73,146035,103,0,だから、太ったりせぬと言うておろう。余は帝の直系たる天子じゃ,[],그러니 살이 찌지 않는다 하지 않았느냐. 짐은 미카도의 직계인 천자다,30,38
0x23ADD,146141,133,0,『太りにくい』などではなく、どれだけ喰おうとも『太らぬ』。そう祝福されておるのじゃからな,[],"‘살이 잘 안 찌는’ 게 아니라, 아무리 먹어도 ‘살이 안 찐다’. 그런 축복을 받았느니라",44,50
0x23B65,146277,109,0,どういう意味だ？　口ぶりからして本当に太ったりしないようだが。祝福……？,[],무슨 소리야? 말투로 봐선 진짜 살이 안 찌는 것 같긴 한데. 축복…?,36,39
0x23BD5,146389,109,0,そういえば、女官達も太ったとか痩せたとか、よく気にしているようなのじゃが,[],"그러고 보니, 시녀들도 살쪘다느니 빠졌다느니, 자주 신경 쓰는 듯하더구나만",36,41
0x23C45,146501,100,0,何で、そんな下らぬことで一々騒いだりしているのか、余には理解出来ぬ,[],"어째서 그런 일로 일일이 호들갑을 떠는지, 짐은 이해할 수 없느니라",33,37
0x23D06,146694,109,0,すまない。ああ、一緒に行こうか。一人でやらせるのは申し訳ないし、手伝うよ,[],"미안. 아, 같이 갈까. 혼자 시키긴 미안하니까, 내가 도와줄게",36,35
0x23D76,146806,22,0,は、はいっ……,[],"네, 네에……",7,7
0x23D8F,146831,148,0,アンジュの太らない発言の後、二人の自分に向ける視線が更に痛いものになってきた。ここは一時撤退だ……,[],"안쥬가 ‘살이 안 찐다’고 말한 뒤로, 둘이 나를 보는 시선이 더 따갑다. 여기선 잠깐 후퇴하자……",49,55
0x23E26,146982,34,0,もし、少しよろしいか？,[],잠시 괜찮으십니까?,11,10
0x23E7A,147066,110,0,"ルルティエと一緒に台所へ向かっていると、
背後から涼しげな声が掛けられた。",[],"루루티에와 함께 부엌으로 향하던 중,
서늘하면서도 맑은 목소리가 들려왔다.",38,41
0x23F9E,147358,67,0,振り返ると、そこには一人の女性が立っていた。,[],"뒤돌아보니, 그곳에는 한 여성이 서 있었다.",22,24
0x2403C,147516,116,0,"その涼しげで悠然とした雰囲気。
背はこちらより小さいのに、とても大きく感じる。",[],"서늘하면서도 느긋한 그 분위기.
키는 작아 보이는데도, 묘하게 거대하게 느껴진다.",40,45
0x24177,147831,55,0,例えるなら、静かに佇む山のような……,[],"비유하자면, 고요히 서 있는 산 같은……",18,22
0x2421F,147999,19,0,……えっ！？,[],……엥?!,6,5
0x24249,148041,64,0,誰だ？　初めて見る顔だが、新しい宿泊客か？,[],"누구야? 처음 보는데, 새로 온 투숙객인가?",21,24
0x2430E,148238,92,0,"小生、名をムネチカと申す。
ハクという者に会いに来たのだが……",[],"소생은 무네치카라 하오.
하쿠라는 분을 만나러 왔는데……",32,32
0x243F8,148472,34,0,自分がハクだが、何か？,[],"내가 하쿠인데, 뭐야?",11,12
0x24461,148577,77,0,"そうか、貴公が……
オシュトル殿の紹介により参った。",[],"그렇군, 그대가……
오슈토르 님의 소개로 찾아왔소.",27,29
0x2452F,148783,137,0,"オシュトルからの？　そう言えば、どこかで聞いたような……
いったい……ていうか、誰だっけ……",[],"오슈토르가? 그러고 보니 어딘가에서 들은 것 같기도……
대체…… 아니, 누구였더라……",47,48
0x2467A,149114,125,0,"オシュトルの知り合いで、この雰囲気というか存在感。
ただ者じゃ無いってことは判るが。",[],"오슈토르의 지인에, 이 분위기라니 존재감이랄까.
범상치 않다는 건 알겠어.",43,42
0x247B8,149432,22,0,あ、あのっ……,[],"저, 저기……!",7,8
0x248AF,149679,7,0,ん？,[],응?,2,2
0x248C1,149697,55,0,あ……い、いえ……やっぱり何でも……,[],아…… 아뇨…… 역시 아니에요……,18,18
0x24943,149827,40,0,いや、小生でよろしければ。,[],"아니, 소생이 괜찮다면요.",13,14
0x24A81,150145,49,0,わぁ……ありがとうございます……,[],와아…… 감사합니다……,16,12
0x24ADC,150236,136,0,その言葉にルルティエは遠慮がちながらも、嬉しそうにムネチカと名乗る女性の両手を握りしめた。,[],"그 말에 루루티에는 조심스러우면서도 기쁜 듯, 무네치카라는 여성의 두 손을 꼭 잡았다.",45,48
0x24BEE,150510,22,0,知ってる人か？,[],아는 사람이야?,7,8
0x24C2F,150575,52,0,はい、憧れの……御方です。,[],"네, 동경하던…… 분이세요.",13,15
0x24CBB,150715,104,0,"憧れ……オシュトルの知り合いのようだし、
もしかして名の知れた人物か。",[],"동경…… 오슈토르의 지인이라 했으니,
혹시 이름난 인물인가.",36,34
0x24DAF,150959,94,0,小生、この楼閣に入り浸っているさる御方を迎えに参った。,[],"소생, 이 누각에 드나들며 눌러앉아 있는 어느 분을 모시러 왔습니다.",27,38
